Field Label,SQL_Column_Name
Joint spanning fixation  - DRUJ fixation type,joint_spanning_fixation_druj_fixation_type
PRUJ intraarticular bone graft / reconstruction type,pruj_intraarticular_bone_graft_reconstruction_type
PRUJ intraarticular bone graft / reconstruction fixation type,pruj_intraarticular_bone_graft_reconstruction_fixation_type
PRUJ intraarticular bone graft / reconstruction location,pruj_intraarticular_bone_graft_reconstruction_location
DRUJ bone graft / reconstruction type,druj_bone_graft_reconstruction_type
DRUJ bone graft / reconstruction fixation type,druj_bone_graft_reconstruction_fixation_type
DRUJ bone graft / reconstruction location,druj_bone_graft_reconstruction_location
PRUJ arthrolysis techniques,pruj_arthrolysis_techniques
DRUJ arthrolysis techniques,druj_arthrolysis_techniques
PRUJ debridement arthroplasty,pruj_debridement_arthroplasty
PRUJ interposition arthroplasty material,pruj_interposition_arthroplasty_material
DRUJ debridement arthroplasty,druj_debridement_arthroplasty
DRUJ interposition arthroplasty material,druj_interposition_arthroplasty_material
PRUJ biopsy tissue,pruj_biopsy_tissue
DRUJ biopsy tissue,druj_biopsy_tissue
PRUJ periarticular cyst treatment,pruj_periarticular_cyst_treatment
DRUJ periarticular cyst treatment,druj_periarticular_cyst_treatment
PRUJ reduction - native joint,pruj_reduction_native_joint
DRUJ reduction - native joint,druj_reduction_native_joint
PRUJ reduction - arthroplasty,pruj_reduction_arthroplasty
DRUJ reduction - arthroplasty,druj_reduction_arthroplasty
PRUJ extent of implant removal - arthroplasty,pruj_extent_of_implant_removal_arthroplasty
PRUJ implants removed - arthroplasty,pruj_implants_removed_arthroplasty
PRUJ implants retained - arthroplasty,pruj_implants_retained_arthroplasty
DRUJ extent of implant removal - arthroplasty,druj_extent_of_implant_removal_arthroplasty
DRUJ implants removed - arthroplasty,druj_implants_removed_arthroplasty
DRUJ implants retained - arthroplasty,druj_implants_retained_arthroplasty
PRUJ extent of implant removal - non-arthroplasty,pruj_extent_of_implant_removal_non_arthroplasty
PRUJ implants removed - non-arthroplasty,pruj_implants_removed_non_arthroplasty
PRUJ implants retained - non-arthroplasty,pruj_implants_retained_non_arthroplasty
DRUJ extent of implant removal - non-arthroplasty,druj_extent_of_implant_removal_non_arthroplasty
DRUJ implants removed - non-arthroplasty,druj_implants_removed_non_arthroplasty
DRUJ implants retained - non-arthroplasty,druj_implants_retained_non_arthroplasty
Distal Biceps Tendon Treatment,distal_biceps_tendon_treatment
Distal Biceps Tendon - repair type,distal_biceps_tendon_repair_type
Distal Biceps Tendon - repair technique,distal_biceps_tendon_repair_technique
Distal Biceps Tendon - repair fixation type,distal_biceps_tendon_repair_fixation_type
Distal Biceps Tendon - augmentation implant options,distal_biceps_tendon_augmentation_implant_options
Distal Biceps Tendon - reconstruction implant options,distal_biceps_tendon_reconstruction_implant_options
Distal Biceps Tendon - reconstruction technique,distal_biceps_tendon_reconstruction_technique
Distal Biceps Tendon - reconstruction fixation options,distal_biceps_tendon_reconstruction_fixation_options
Distal Triceps Tendon Treatment,distal_triceps_tendon_treatment
Distal Triceps Tendon - repair type,distal_triceps_tendon_repair_type
Distal Triceps Tendon - repair outcome,distal_triceps_tendon_repair_outcome
Distal Triceps Tendon - repair fixation type,distal_triceps_tendon_repair_fixation_type
Distal Triceps Tendon - augmentation implant options,distal_triceps_tendon_augmentation_implant_options
Distal Triceps Tendon - reconstruction implant options,distal_triceps_tendon_reconstruction_implant_options
Distal Triceps Tendon - reconstruction technique,distal_triceps_tendon_reconstruction_technique
Distal Triceps Tendon - reconstruction fixation options,distal_triceps_tendon_reconstruction_fixation_options
Common Extensor Origin Treatment,common_extensor_origin_treatment
Common Extensor Origin - repair type,common_extensor_origin_repair_type
Common Extensor Origin - repair outcome,common_extensor_origin_repair_outcome
Common Extensor Origin - repair fixation type,common_extensor_origin_repair_fixation_type
Common Extensor Origin - augmentation implant options,common_extensor_origin_augmentation_implant_options
Common Extensor Origin - reconstruction implant options,common_extensor_origin_reconstruction_implant_options
Common Flexor Origin Treatment,common_flexor_origin_treatment
Common Flexor Origin - repair type,common_flexor_origin_repair_type
Common Flexor Origin - repair outcome,common_flexor_origin_repair_outcome
Common Flexor Origin - repair fixation type,common_flexor_origin_repair_fixation_type
Common Flexor Origin - augmentation implant options,common_flexor_origin_augmentation_implant_options
Common Flexor Origin - reconstruction implant options,common_flexor_origin_reconstruction_implant_options
Tendon Recipient,tendon_recipient
Tendon Donor,tendon_donor
Nerve location involvement / aetiology,nerve_location_involvement_aetiology
Radial nerve spiral groove - treatment,radial_nerve_spiral_groove_treatment
Radial nerve spiral groove - decompression technique,radial_nerve_spiral_groove_decompression_technique
Radial nerve or PIN radial tunnel - treatment,radial_nerve_or_pin_radial_tunnel_treatment
Radial nerve or PIN radial tunnel - decompression technique,radial_nerve_or_pin_radial_tunnel_decompression_technique
Median nerve elbow / lacertus - treatment,median_nerve_elbow_lacertus_treatment
Median nerve elbow / lacertus - decompression technique,median_nerve_elbow_lacertus_decompression_technique
Ulnar nerve at elbow / cubital tunnel - treatment,ulnar_nerve_at_elbow_cubital_tunnel_treatment
Ulnar nerve at elbow / cubital tunnel - decompression technique,ulnar_nerve_at_elbow_cubital_tunnel_decompression_technique
Neuropathy Treatment,neuropathy_treatment
Neuropathy Treatment Approach,neuropathy_treatment_approach
Neuropathy Guidance Options,neuropathy_guidance_options
Neuropathy Injectable Treatment,neuropathy_injectable_treatment
Neuropathy Treatment Additional Notes,neuropathy_treatment_additional_notes
Olecranon Treatment,olecranon_treatment
Olecranon fracture reduction,olecranon_fracture_reduction
Olecranon fixation - not joint spanning,olecranon_fixation_not_joint_spanning
Olecranon fixation - interosseous (but not joint spanning) - fixation type,olecranon_fixation_interosseous_but_not_joint_spanning_fixation
Olecranon fixation - interosseous (but not joint spanning) - proximal anchor type,olecranon_fixation_interosseous_but_not_joint_spanning_proximal
Olecranon fixation - interosseous (but not joint spanning) - distal anchor type,olecranon_fixation_interosseous_but_not_joint_spanning_distal_a
Olecranon fixation - interosseous (but not joint spanning) - proximal transosseus fixation type,olecranon_fixation_interosseous_but_not_joint_spanning_proxim_1
Olecranon fixation - interosseous (but not joint spanning) - distal transosseus fixation type,olecranon_fixation_interosseous_but_not_joint_spanning_distal_t
Olecranon osteotomy location,olecranon_osteotomy_location
Olecranon osteotomy type,olecranon_osteotomy_type
Olecranon removal of implants,olecranon_removal_of_implants
Olecranon implants removed,olecranon_implants_removed
Olecranon implants retained,olecranon_implants_retained
Olecranon Bursa Treatment,olecranon_bursa_treatment
Coronoid Process Treatment,coronoid_process_treatment
Coronoid fracture reduction,coronoid_fracture_reduction
Coronoid fixation,coronoid_fixation
Coronoid process bone graft / reconstruction - extraarticular type,coronoid_process_bone_graft_reconstruction_extraarticular_type
Coronoid osteotomy location,coronoid_osteotomy_location
Coronoid osteotomy type,coronoid_osteotomy_type
Coronoid removal of implants,coronoid_removal_of_implants
Coronoid implants removed,coronoid_implants_removed
Coronoid implants retained,coronoid_implants_retained
Radial Head / Neck Treatment,radial_head_neck_treatment
Radial Head / Neck fracture reduction,radial_head_neck_fracture_reduction
Radial Head / Neck fixation - not joint spanning,radial_head_neck_fixation_not_joint_spanning
Radial head arthroplasty,radial_head_arthroplasty
Radial head arthroplasty - spacer type,radial_head_arthroplasty_spacer_type
Radial head arthroplasty - spacer location,radial_head_arthroplasty_spacer_location
Radial head arthroplasty - proximal radius component design ,radial_head_arthroplasty_proximal_radius_component_design
Radial head arthroplasty - proximal radius bearing surface,radial_head_arthroplasty_proximal_radius_bearing_surface
Radial head arthroplasty - proximal radius component fixation,radial_head_arthroplasty_proximal_radius_component_fixation
Radial head arthroplasty - proximal radius component fixation - uncemented subtypes,radial_head_arthroplasty_proximal_radius_component_fixation_unc
Radial Head / Neck bone graft / bone reconstruction fixation type,radial_head_neck_bone_graft_bone_reconstruction_fixation_type
Radial Head / Neck bone graft / reconstruction type,radial_head_neck_bone_graft_reconstruction_type
Radial Head / Neck osteotomy location,radial_head_neck_osteotomy_location
Radial Head / Neck osteotomy type,radial_head_neck_osteotomy_type
Radial Head / Neck removal of implants,radial_head_neck_removal_of_implants
Radial Head / Neck implants removed,radial_head_neck_implants_removed
Radial Head / Neck implants retained,radial_head_neck_implants_retained
Radial Diaphysis Treatment,radial_diaphysis_treatment
Radial Diaphysis fracture reduction,radial_diaphysis_fracture_reduction
Radial Diaphysis fixation - not joint spanning,radial_diaphysis_fixation_not_joint_spanning
Radial Diaphysis bone graft / reconstruction type,radial_diaphysis_bone_graft_reconstruction_type
Radial Diaphysis bone graft / bone reconstruction fixation type,radial_diaphysis_bone_graft_bone_reconstruction_fixation_type
Radial Diaphysis osteotomy location,radial_diaphysis_osteotomy_location
Radial Diaphysis osteotomy type,radial_diaphysis_osteotomy_type
Radial Diaphysis removal of implants,radial_diaphysis_removal_of_implants
Radial Diaphysis implants removed,radial_diaphysis_implants_removed
Radial Diaphysis implants retained,radial_diaphysis_implants_retained
Ulna Diaphysis Treatment,ulna_diaphysis_treatment
Ulna Diaphysis fracture reduction,ulna_diaphysis_fracture_reduction
Ulna Diaphysis fixation - not joint spanning,ulna_diaphysis_fixation_not_joint_spanning
Ulna Diaphysis bone graft / reconstruction type,ulna_diaphysis_bone_graft_reconstruction_type
Ulna Diaphysis bone graft / bone reconstruction fixation type,ulna_diaphysis_bone_graft_bone_reconstruction_fixation_type
Ulna Diaphysis osteotomy location,ulna_diaphysis_osteotomy_location
Ulna Diaphysis osteotomy type,ulna_diaphysis_osteotomy_type
Ulna Diaphysis removal of implants,ulna_diaphysis_removal_of_implants
Ulna Diaphysis implants retained,ulna_diaphysis_implants_retained
Ulna Diaphysis implants removed,ulna_diaphysis_implants_removed
Fascia Treatment,fascia_treatment_1
Amputation Level,amputation_level
Injectable treatment,injectable_treatment
Additional treatment notes (please complete if selected 'Other' at any point),additional_treatment_notes_please_complete_if_selected_other_at
Today's Date,today_s_date_2
Surname,surname_2
First Name,first_name_4
Date of Birth,date_of_birth_4
Email,email_2
Mobile Number,mobile_number_2
Main Sport,main_sport_2
Main Sport Grade,main_sport_grade_2
How much pain in your shoulder do you have during your usual daily activities? ,how_much_pain_in_your_shoulder_do_you_have_during_your_usual__1
Pain (Rowe),pain_rowe__1
Is your night's sleep disturbed by your shoulder?,is_your_night_s_sleep_disturbed_by_your_shoulder__1
Can you sleep on your affected shoulder comfortably ,can_you_sleep_on_your_affected_shoulder_comfortably_1
Can you wash your back / fasten your bra?,can_you_wash_your_back_fasten_your_bra__1
Can you put on your coat unassisted?,can_you_put_on_your_coat_unassisted__1
Can you comb / wash your hair?,can_you_comb_wash_your_hair__1
Can you use toilet tissue?,can_you_use_toilet_tissue__1
Can you reach a shelf over your head?,can_you_reach_a_shelf_over_your_head__1
Can you lift 4 kilograms above the level of your shoulder?,can_you_lift_4_kilograms_above_the_level_of_your_shoulder__1
Can you throw a ball overhand?,can_you_throw_a_ball_overhand__1
Does your shoulder allow you to work full time at your usual job (if not working - your usual activities)?,does_your_shoulder_allow_you_to_work_full_time_at_your_usual__1
What work are you currently able to do (if not working-your usual activities)?,what_work_are_you_currently_able_to_do_if_not_working_your_us_1
Full Work CS/MASSS,full_work_cs_masss_1
"Does your shoulder allow you to do your usual sports?
",does_your_shoulder_allow_you_to_do_your_usual_sports__1
Usual Sports CS/MASSS,usual_sports_cs_masss_1
Are you able to do your usual sports/activities?,are_you_able_to_do_your_usual_sports_activities__1
"What level can you use your arm for painless activities?
",what_level_can_you_use_your_arm_for_painless_activities__1
"Have you had a shoulder dislocation or do you feel apprehensive / fearful of a shoulder dislocation?

",have_you_had_a_shoulder_dislocation_or_do_you_feel_apprehensi_1
Abduction,abduction_1
Give the range of motion of ABDUCTION (raising your arm to the side) of your affected/operated shoulder a mark out of 100 (100 being normal) ,give_the_range_of_motion_of_abduction_raising_your_arm_to_the_1
Abduction (Rowe),abduction_rowe__1
"<div class=""rich-text-field-label""><p style=""text-align: center;"">(A) External rotation in Abduction <span style=""font-weight: normal;"">and </span>(B) External rotation in Adduction</p></div>",_div_class_rich_text_field_label_p_style_text_align_center_a__1
"<div class=""rich-text-field-label""><p>Give the range of motion of EXTERNAL ROTATION IN ABDUCTION </p> <p><span style=""font-weight: normal;"">(With</span> <span style=""font-weight: normal;"">your arm out to the side bringing your forearm backwards) of your affected/operated shoulder a mark out of 100 (100 being normal) as seen in </span><span style=""text-decoration: underline;"">Image (A)</span></p></div>",_div_class_rich_text_field_label_p_give_the_range_of_motion_o_2
"<div class=""rich-text-field-label""><p>Give the range of motion of EXTERNAL ROTATION IN ADDUCTION</p> <p><span style=""font-weight: normal;"">(With your elbow in against your body turning your forearm outwards) of your affected/operated shoulder a mark out of 100 (100 being normal) as seen in </span><span style=""text-decoration: underline;"">Image (B)</span></p></div>",_div_class_rich_text_field_label_p_give_the_range_of_motion_o_3
ADER (Rowe),ader_rowe__1
Internal Rotation,internal_rotation_1
Give the range of motion of INTERNAL ROTATION (reaching up your back as far as possible) of your affected/operated shoulder a mark out of 100 (100 being normal) ,give_the_range_of_motion_of_internal_rotation_reaching_up_you_1
IR (Rowe),ir_rowe__1
Give the overall range of motion of your affected/operated shoulder a mark out of 100 (100 being normal),give_the_overall_range_of_motion_of_your_affected_operated_sh_1
Give the overall strength of your affected/operated shoulder a mark out of 100 (100 being normal),give_the_overall_strength_of_your_affected_operated_shoulder__1
